0800102;Công Ty Dịch Vụ và Thương Mại Chơn Thành;0303792837;416 Chung Cư Lô A, P. Sơn Kỳ, Q. Tân Phú, TP- HCM;;
0800103;CN Công ty CP Đầu Tư XD và DV Kho Bãi Phú Tài;0304853183-001;Góc Đường số 10-Đại Lộ Độc Lập- Khu Căn Cứ 301-Dĩ An- Bình Dương;;
0800104;Công Ty TNHH Cơ Khí Xây Dựng Gia Hưng;0305295051;B5/25K Trần Đại Nghĩa, ấp 2, Xã Tân Kiên, Huyện Bình Chánh TP-HCM;;
0800105;CHBL Xăng Dầu Số 2- Cty TNHH Nguyên Cường;0303688794;KP3 - Quốc lộ 1, P. An Phú Đông, Q12 TPHCM;;
0800106;Công Ty TNHH Một Thành viên Lộc Khải;0305163908;408 Lỹ Bán Bích, P Hòa Thạnh, Q Tân Phú, TPHCM;;
0800107;Công Ty TNHH TM Và SX Phụng Đài;1101519964;Tỉnh Lộ 10, Âp Bình Tiền2, Xã Đức Hòa, H . Đức Hòa, T. Long An;;
0800108;Công Ty TNHH  Cầu Quyết Tiến;0311930142;Số nhà 152, Đường Nhạc Sơn, Phường Kim Tân, Thành Phố Lào Cai, T. Lào Cai;060054349486;NH TMCP Sài Gòn Thương Tín CN Q8
0800109;Công ty TNHH Sao Mai Anh;0303577004;40/1Bis, QL 1A, KP4, P. Tân Thuận , Quận 12, TPHCM;;
0800110;Xí Nghiệp Bán Lẻ Xăng Dầu ( CH Xăng Dầu Số 12);0300555450-001;15 Lê Duẩn, P. Bến Nghé, Quận 1, TPHCM;;
0800111;Công ty CP Xây Dựng Số Mười Tám Thăng Long ( TLG 18);0306117911;Số 127B, Đinh Tiên Hoàng, P3, Q. Bình Thạnh, TP- HCM;;
0800112;Công Ty Cổ Phần Tư Vấn Xây Dựng Thủy Lợi II;0300566614;169 Trần Quốc Thảo, P9, Quận 3, TP- HCM;;
0800113;Công ty TNHH Việt Hải Long;0311971540;81 Đường 41, Phường 16, Quận 8, TP- HCM;;
0800114;Công ty TNHH MTV TMDV Sắt Thép Việt Đức;0309454062;528/3 Lê Văn Việt, P. Long Thạnh mỹ, Q9, TP-HCM;;
0800115;Công ty TNHH TM Thép Minh Phát;0305387111;180 Kha Vạn Cân, P. Hiệp Bình Chánh, Q, Thủ đức , TPHCM;;
0800116;Tổng Công Ty Vật Liệu XD Số 1 - TNHH Một Thành Viên;0300402493;Tầng 15, Sailing Tower, 111A Pasteur, Q1, TPHCM, VN;;
0800117;Công ty TNHH ĐTXD Huy Hưng Phát;0305451529;396/39/5 Dương Quảng Hàm, P5, Q. Gò Vấp, TP-HCM;;
0800118;Công Ty Cổ Phần Diệc Phú Thành;0301922216;261- 263 An Dương Vương P03, Q5;;
0800119;Lê Thị Vi;;;;
0800120;Công Ty Cổ Phần Thép Trường Sơn;0309022489;69/29 Nguyễn Cửu Đàm, P. Tân Sơn Nhì, Q. Tân Phú, TPHCM;;
0800121;Công Ty TNHH Thép Bảo Tín;0311458762;136 Nguyễn Văn Thủ, P Dakao, Quận 1, TPHCM;;
0800122;Cty TNHH TMDV Vận Tải Hoàng Tuấn;0305429890;48 đỗ Xuân Hợp, P. Phước Long A, Q9, TP-HCM;;
0800123;Công ty TNHH Thép Hải Châu;0311595945;02 Lô D Khu 300, Bến Chương Dương, P. Cầu Kho, Q1, TP-HCM;;
0800124;CTY TNHH TMDV  Vận Tải Trúc Khanh;0305021413;143/18 Nguyễn Trãi, Phường 2, Quận 5, TPHCM;;
0800125;Công Ty TNHH Đường Bay;0306139288;Số 89/27 Đường 59, Phường 14, Q Gò Vấp, TPHCM;;
0800126;CN Công Ty TNHH MTV Thép Hòa Phát Tại TPHCM;0900629369-002;129 Nguyễn Hữu Cảnh, P22, Q. Bình Thạnh, TP Hồ Chí Minh;;
0800127;Hộ KD Năm Lửa II;0305303866;567 NTD KP4, P Bình Trưng Đông, Q2, TPHCM;;
0800128;Công Ty CP Đầu Tư Và Thương Mại DIC;0302979487;13-13Bis Kỳ Đồng, Q 3, TP HCM;;
0800129;Công ty TNHH MTV TM Thép Hải Hưng;0307708258;23 Sầm Sơn , P4, Q. Tân Bình, TP- HCM;;
0800130;Công ty TNHH Xây Dựng Tùng Anh;0312119730;Bp 64 Đường số 3A, KDC Conic, Xã Phong Phú, H. Bình Chánh, TP-HCM;;
0800131;Công ty CP Đầu Tư và Thương Mại Phú Minh Nguyên;0304166670;16/7 Đinh Tiên Hòang, P. Đa Kao, Q1, TPHCM;;
0800132;Công Ty TNHH Thương Mại Tân Hoàng Liên;0302913422;07 Nguyễn Văn Mai, Phường 8, Quận 3, TPHCM;;
0800133;Công Ty Cổ Phần 190;1101222829;Lô N11-N12 đường số 5, KCn Long Hậu, Mở Rộng, Long Hậu, Long An;;
0800134;Công Ty TNHH Thành Bưởi;0302029252;266-268 Lê Hồng Phong, Phường 4, Quận5, TPHCM;;
0800135;Công ty TNHH MTV TM Kiên Trung;0309517548;B15/3 Nguyễn Văn Linh, ấp 3, Xã Bình Hưng, H. Bình Chánh, TP-HCM;;
0800136;Công Ty Cổ Phần Thép Nhân Luật Miền Nam;0310940356;100/3 Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Thành Phố Hồ Chí Minh;;
0800137;Công Ty TNHH Xây Dựng Và Thương Mại C & T;0302320782;Số 94/8 Trần Mai Ninh- P12- Quận Tân Bình- TP-HCM;;
0800138;Công Ty Cổ Phần Hữu Liên á Châu;0302290400;KE A2/7 Tân Kiên Bình Lợi, Phường Tân Tạo A, Q Bình Tân, TPHCM;;
0800139;Cty TNHH Đầu Tư XD Phát Triển Ngôi Nhà Việt;0304417243;Số 22 Đường 3A, KDC Intresco, xã Bình Hưng, H Bình Chánh TPHCM;;
0800140;Công Ty TNHH XNKSXTMDV Cân Thành Tài;0303920119;636 Hồ Học Lãm, P Bình Trị Đông B, Q Bình Tân, TPHCM;;
0800141;Công ty TNHH Thương Mại Xây Dựng Dịch Vụ Tràng Thi;0302180976;151 Trương Định, P 9, Q. 3, TPHCM;;
0800142;Công ty Cổ Phần Đầu Tư Thương Mại SMC;0303522206;Số 396 Ung Văn Khiêm, Phường 25, Q. Bình Thạnh, TP-HCM;;
0800143;Trần Văn Lương;;232/5B Đường Phan Trung, P. Tân Mai, TP Biên Hòa, Đồng Nai;;
0800144;CTy TNHH TM Dịch Vụ Võ đức Anh;0307416047;58A Điện Biên Phủ, Phường 21, Q Bình Thạnh, TPHCM;;
0800145;HKD Thanh ( Phan Thị Mỹ Hạnh);0305614879;926 Nguyễn Thị định, P Thạnh Mỹ Lợi, Q 2, TPHCM;;
0800146;Công Ty Cổ Phần TM Cơ Khí Tân Thanh;0301367072;KP4, Trường Sơn, P Linh Trung, Q Thủ đức, TPHCm;;
0800147;Huỳnh Diễm Lệ;0311505243;46/1 Tạ Uyên, Chợ Tân Thanh, P 15, Q 5, TPHCM;;
0800148;Công ty TNHH Thép Tây Nguyên;0301962730;Lô 12 -14 KCN Tân Tạo, Tân bình, TPHCM;;
0800149;Công ty TNHH Thành Bưởi;0302029252;266-268 Lê Hồng Phong, P4, Quận 5 TP-HCM;;
0800150;Cửa hàng Bảo An Máy Nông Ngư Cơ Giới;0304187983;520B, Kinh Duơng Vuơng, P. An Lạc, Bình Tân, TP. HCM;;
0800151;Công ty TNHH Xây Dựng Tân Việt Tín;0302227857;Số 456 Nguyễn Văn Luông, Phường 12, Quân 6, TP-HCM;;
0800152;Sáu Trường;0301545906;86 Bến Vân Đồn, P9, Q4 TP-HCM;;
0800153;Trần Hùng Cường;;TPHCM;;
0800154;Công Ty TNHH Giao Nhận Hữu Minh;0306132740;15 đường số 2, Phường Tân Phú, Q7, TPHCM;;
0800155;Công Ty TNHH Một Thành Viên Trần Trân;0307749624;Số 45/7 Dương Bá Trạc, Phường 1, Quận 8, TPHCM;;
0800156;Công ty TNHH MTV TMDV Thép An Khang VINA;3602696005;Tổ 1, KP1, TT Trảng Bom, H Trảng Bom, Đồng Nai;;
0800157;Công ty TNHH Đầu  Tư Xây Dựng Conic;0312289468;1506 Ba tơ, Phường 7, Quận 8 TP-HCM;;
0800158;Công Ty TNHH MTV Kinh Doanh Thép SMC;0309517788;124 Ung Văn Khiêm, P25, Q Bình Thạnh, TPHCM;;
0800159;Công Ty Cổ Phần Thành Nam;0303688473;61/2 Bình Giã, Phường 12, Quận Tân Bình, TPHCM;;
0800160;Công ty TNHH Chế Tạo Máy Thiện Phước;0306319386;92/13 đường số 6, KP 6, P. Bình Hưng Hòa, Q. Bình Tân TP-HCM;;
0800161;Công Ty Cổ Phần Xây Lắp Thủy Sản II;0300658992;58 Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, TP-HCM;;
0800162;Công ty Cổ Phần Thông Tin và Thẩm Định Giá Tây Nam Bộ -SIAC;0310902738;Số 24 Đường Nguyễn Ngọc, Phường 14, Quận 10, TP-HCM;;
0800163;Công ty CP Thương Mại và Xây Dựng Hiệp Thành Phú;3701015627;ấp 1, Xã Tân Định, Huyện Bến Cát, Tỉnh Bình Dương;;
0800164;Công ty TNHH TMDV Nam Đại Hải;0310961853;22/152B Phan Huy ích, P. 12, Quận Gò Vấp, TP- HCM;;
0800165;Công ty Cổ Phần Sản Xuất Thương Mại Dịch Vụ Phú Thọ;1100639289;Số 10, ấp 2, Xã Nhựt Chánh, H. Bến Lức, Tỉnh Long An;;
0800166;Công ty Cổ Phần Đầu Tư Xây Dựng Và Thương Mại Đông Tây;0303745160;649/95 Điện Biên Phủ, Phường 25, Q. Bình Thạnh, TP-HCM, Viêt Nam;;
0800167;Công Ty TNHH MTV SMC Bình Dương;3701117241;Đường số5,KCN Đồng An, Phường Bình Hòa,Thị Xã Thuận An, Bình Dương;;
0800168;Nhà Hàng Hương Quê;1100116419;346 QL 1, P.5, TP Tân An, Long An;;
0800169;CN Công ty TNHH MTV Xây Lắp Điện 2-XN Xây Dựng;0300422669-001;354A, Xa Lộ Hà Nội, P. Phước Long A, Quận 9, TP-HCM;;
0800170;Công ty TNHH Hưng Đại Lộc;0305754682;755C Quốc lộ 13, KP3, P. Hiệp Bình Phước, Q. Thủ Đức, TP-HCM;;
0800171;Công ty Cổ Phần Thép Quang Tiến;0305996272;19 Phan Văn Sửu, Phường 13, Quận Tân Bình, TP- Hồ Chí Minh;;
0800172;Cửa Hàng Thọ Định;0304340488;1Lê Tấn bê, KP2, P An Lạc, Q Bình Tân;;
0800173;Công Ty TNHH Hung A ViNA;0312067930;90C Tôn Thất Thuyết, Phường 16, Quận 4, TP HCM;;
0800174;Công ty TNHH MTV Xây Dựng Phú Vang;0311985790;351/116/19 Đường Lê Đại Hành, Phường 11, Quận 11, TP- HCM;;
0800175;Công Ty TNHH TM Đại Nam;0301331710;678-680 Trần Hưng Đạo, Phường 2, Quận 5, TPHCM;;
0800176;Công Ty Cổ Phần QH PLus;0304300326;R1-34 Hưng Gia, P Tân Phong, Quận 7, TPHCM, VN;;
0800177;Công ty Cổ Phần Xây Dựng Hạ Tầng C II;0304200346;185 Đường Hoa Lan, Phường 2, Q. Phú Nhuận, TP- HCM;;
0800178;Công Ty Xăng Dầu Đồng Nai;3600247325;104 Hà huy Giáp, P Quyết Thắng, Biên Hòa, Đồng Nai;;
0800179;DNTN Vận Tải Thương Mại Dịch Vụ Tân Thanh Sáu;0303085612;242 Dương Bá Trạc, Phường 2, Quận 8, TPHCM;;
0800180;Chi Nhánh Miền Nam - Tổng Công Ty 319;0100108984-026;Tòa nhà Tổng công ty 319, số 20 Đ. Cộng Hòa, Phường 12, Q. Tân Bình, TP- HCM;;
0800181;Công Ty TNHH Nhà hàng Một Hai Sáu ( Nhà Hàng 126);3602168816;126 đường nguyễn ái Quốc, KP1, Phường Trảng Dài, TP Biên Hào, đồng Nai;;
0800182;DNTN Hàn Tiện Minh Phát;1200687857;ấp Tân Phú 2, Xã Tân Thuận Bình, Chợ Gạo, Tiền Giang;;
0800183;Công ty Cổ Phần đầu Tư Xây Dựng và Vật Liệu đồng Nai;3600259352;138, KP1,Đường Nguyễn á Quốc, P. Trảng Dài, TP Biên Hòa, Đồng Nai;;
0800184;Công ty TNHH Xây Dựng Thương Mại Ngọc Bảo;0301989524;679A1/7 Nguyễn Kiêm, Phường 3, Q. Gò Vấp, TP- HCM;;
0800185;Công Ty Cổ Phần Thép Vạn Thành;3700865413;Lô B2-58, đường số 1, KCN Tân đông Hiệp B, TX Dĩ An, Bình Dương;;
0800186;Công Ty TNHH TM Thép Hoàng Anh;0312675216;547 Quốc lộ 1A, P. Bình Hưng Hòa, Q. Bình Tân, TP-HCM;;
0800187;CN Miền Tây - Công ty CP Kim Khí TP Hồ Chí Minh;0300399360-031;Số 02 Lê Hồng Phong, P. Trà An, Q. Bìng Thủy, TP- Cần Thơ;;
0800188;Lâm Ngọc Khanh;0300273731-2;Số 26 Chợ Vật Tư P10, Q5;;
0800189;Công Ty TNHH Một Thành Viên Tính Trí;3602472189;áp vàm, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai;;
0800190;Công Ty TNHH Xây Dựng Hồng Bảo;0301064945;48-50-52 Nguyễn Văn Thủ, P Đa Kao, Quận 1, TPHCM;;
0800191;Công Ty TNHH Kim Loại Hải Dương;0309890950;254/21 Đường Cống Lở, Phường 15, Q Tân Bình, TPHCM;;
0800192;Nguyễn Thị Thuỳ Lan;0306502261;S.43DS Thiết Bị Phụ Tùng;;
0800193;Công Ty Cổ Phần TMDV Bến Thành;0301164065;2-4 Lưu Văn Lang, Q1, TPHCM;;
0800194;Công Ty TNHH TMDV Cơ Điện Gia Bảo;0312361058;134/33 Nguyễn Thị Thập, KP4, P Bình Thuận, Q7, TPHCM;;
0800195;Cơ sở Thịnh Phát;0301310076-4;313/19B Trần Xuân Soạn, P Tân Hưng, Q7, TPHCM;;
0800196;Công Ty TNHH TM Việt Đô;0306220820;Số 4 Lương Nhữ Học, P 10, Q5, TPHCM;;
0800197;Lưu Văn Bé;0301523807;S 98 Chợ Vật Tư P10, Q5, TPHCM;;
0800198;Hùng Hải;0301929840;KA 27 Trần Xuân Soạn, Q 7, TPHCM;;
0800199;Cửa hàng trường Quang Lưu Quang Ngu;0300227594;51 Vạn Kiếp, P13, Q5, TPHCM;;
0800200;Dương Tăng Hoá;0300314448;Số 127 Hải Thượng Lãn ông, P10, Q5, TPHCM;;
0800201;Cửa hàng Phước Sang;0303852885;371/3 KP 4, P An Lạc, Bình Tân, TPHCM;;
0800202;Công ty Cổ Phần Xây Dựng Hạ Tầng C II;0304200346;185 Đường Hoa Lan, Phường 2, Q. Phú Nhuận, TP- HCM;;
0800203;Công ty TNHH TMDVXD Song Hùng;0312981245;142 Đường số 9, P Tân Phứ, Quận 7, TPHCM;;
0800204;Công ty TNHH Inlen;0304077117;333/66 Trần Bình Trọng, P4, Q5, TPHCM, Việt Nam;;
0800205;Công ty TNHH Ngọc Anh Anh;0303267919;Số 139 Cộng Hòa, Phường 12, Q. Tân Bình, TP- HCM, Việt Nam;;
0800206;Công ty Cổ Phần Thép Trường Sơn;0309022489;69/29, Nguyễn Cửu Đàm, P. Tân Sơn Nhì, Q. Tân Phú, TP. HCM;;
0800207;Công ty TNHH Cầu 09;0313030242;Số 14 Trần Não, Khu Phố 2, P. Bình An, Quận 2, TP. HCM;;
0800208;Công Ty CP XD Công Trình Thuỷ Nam Việt;0313265565;Số 46 Đường số 19, Phường 12, Quận Gò Vấp, TP. HCM;;
0800209;Công ty TNHH Dịch Vụ BHV;0312744759;D6/7G ấp 4, Xã Qui Đức, H. Bình Chánh, TP-HCM, Việt Nam;;
0800210;Công ty TNHH Koastal Eco Industries;0304171945;Số 18 Đường Trường Sơn, Phường 2, Q. Tân Bình, Thành Phố Hồ Chí Minh;;
0800211;Cty TNHH MTV Bảo Hiểm NHTMCP Công thương VN CN Sài Gòn;0101335193-005;Tầng 9, Số 20 Cộng Hoà, Phường 12, Q Tân Bình, TPHCM;;
0800212;Cty TNHH MTV Quản Lý Nợ và Khai Thác Tài Sản ngân hàng TMCP Công Thương VN;0302077030;76 Nguyễn Văn Cừ, P Nguyễn Cừ Trinh, Q1, TPHCM;;
0800213;CN CD Bình Phước - Công ty XD Sông Bé - TNHH MTV;3700146031018;Số 298 Quốc Lộ 14, P Tân đồng, Thị Xã đồng Xoài, Tỉnh Bình Phước,VN;;
0800214;Nông Ngư Cơ Việt đại Thắng;0312635661;434/46/48A Bình Quới, P28, Q bình Thạnh;;
0800215;Công Ty TNHH SX TM & DV Mười Du;0303839926;C9/36 Khu Phố 3, Thị Trấn Tân Túc, H. Bình Chánh, TP. HCM;;
0800216;Công ty TNHH XD Thương Mại TVB;1201491536;126, Hoàng Việt, P5, TP. Mỹ Tho, Tỉnh Tiền Giang;;
0800217;Công Ty TNHH Dịch Vụ Vận Tải Hoàng Nam;0313238963;Số B17/14C ấp 2, Xã Tân Quý Tây, H. Bình Chánh, TPHCM, Việt Nam;;
0800218;Nguyễn Thị Lài;;Số 71, Đường số 10, P. Hiệp Bình Chánh, Q. Thủ Đức, TP. HCM;;
0800219;Công Ty TNHH MTV Xi Măng Hạ Long;0309453823;Lô C25 KCN Hiệp Phước, Xã Hiệp Phước,Huyện Nhà Bè, TPHCM;;
0800220;Công ty Cổ Phần Đầu Tư Và Xây Dựng Hoàng Giang;0304308325;21/17A, Đường số 11, Phường 11, Quận Gò Vấp, TP. Hồ Chí Minh;;
0800221;Công ty Cổ Phần Thiết Kế Xây Dựng Đô Thị Mới;0305410995;Số 37, Đường S 11, P. Tây Thạnh, Q. Tân Phú, TP. Hồ Chí Minh;;
0800222;Đinh Thị Liễu;;Số 73, Đường số 10, P. Hiệp Bình Chánh, Q. Thủ Đức, TP. HCM;;
0800223;CN Cty CP Đầu Tư Phát Triển Công Nghiệp Tại Thành Phố Hồ Chí Minh;0101269906-001;155-157 An Dương Vương, Phường 8, Quận 5, TP. Hồ Chí Minh;;
0800224;CN Công Ty TNHH MTV Thép Hoà Phát Tại Bình Dương;0900629369-005;Lô B Đại Lộ Thống Nhất, KCN Sóng Thần2, P Dĩ An, TX Dĩ An, Tỉnh Bình Dương VN;;
0800225;Công Ty TNHH Một Thành Viên Thương Mại Thép Tiến Mạnh;0310625001;178/4/2A Phan Đăng Lưu, P3, Q. Phú Nhuận, TP-HCM;;
0800226;Công ty Cổ Phần Đầu Tư Xây Dựng Trí Dũng;0308038609;191 Độc lập, Phường Tân Quý, Quận Tân Quý, TP. HCM;;
0800227;CN Công ty CP Kim Khí TP-HCM- Xí Nghiệp Kinh Doanh Kim Khí Số 3;0300399360-022;Lô D1-29 và D1-30, đường VL2, KCN Vĩnh Lộc Bến Lức, ấp voi lá, xã long hiệp, H. Bến lức, Tỉnh Long;;
0800228;Công ty TNHH Xây Dựng Phương My;0312177203;77/89 Đường số 9, Khu phố 12, P. Bình Hưng Hòa, Q. Bình Tân, TP HCM;;
0800229;Công Ty TNHH Sản Xuất TM INOX Đoàn;0302902276;745 Lý Thường Kiệt, Phường 11, Quận Tân Bình, TP HCM;;
0800230;CN Tổng CTy Cơ Khí GT VT Sài Gòn TNHH MTV XN ô Tô Toyota Bến Thành;0300481551-006;262-264 Trần Hưng Đạo, Quận 1, TPHCM;;
0800231;Công Ty TNHH Thiết Bị Minh Phát;0311823856;21/10 Trần Đình Xu, Phường Cầu Kho, Quận 1, TPHCM;;
0800232;Lê Thị Xinh;0302500062;41 Chợ Dân Sinh;;
0800233;Công Ty TNHH TMDV VT Xuất Nhập Khẩu Phúc Thành;0312293457;38A/58 Đường 43, P Tân Quy, Quận 7, TPHCM;;
0800234;Công ty TNHH Nhựa Hào Mỹ;0312563449;34 đặng Phúc Vịnh, Xã đông Thạnh, H Hóc Môn, TPHCM;;
0800235;Công Ty TNHH Xây Dựng Con Đường Vàng;0310001268;108/17/25 Phạm Văn Chiêu, P.9, Quận Gò Vấp, TPHCM;;
0800236;Công ty TNHH XD và PT Viễn Thông Hưng Thịnh Phát;0305614558;44 Đường Thân Văn Nhiếp, P. An Phú, Quận 2, TP. HCM;;
0800237;Công ty Cổ Phần Xây Dựng Thương Mại Đoan Trịnh;0303975051;Số 195, Phan Văn Hân, Phường 17, Q. Bình Thạnh, TP-HCM, Việt Nam;;
19;HA GIANG;;;;
200;Lào Cai;;;;
260;Cao Bằng;;;;
30;Ninh bình;;;;
3000001;Công Ty TNHH Cường Thịnh Thi Nam Việt;2700276448;152 Đường 30/6,P.Phúc Chỉnh, P.Nam Thành, TP Ninh Bình, Tỉnh Ninh Bình, VN;;
3000002;Công ty TNHH Xây Dựng Và TM Thành Trung Chi Nhánh Yên Mô;2700274056-002;Thôn Hà Thanh - Xã Yên Nhân - Huyện Yên Mô- Tỉnh Ninh Bình;;
310;TP. Hải Phòng;;;;
3100001;XN XLắp 141. TCTy Thành An;0100108663008;Số 2 Bạch đằng, Hạ Lý, H Bàng,HPhòng;;
330;Quảng Ninh;;;;
3300001;Công Ty CP Sông Đà 11 - Chi Nhánh Sông Đà 11.5;0500313811-004;Tổ 19, Khu 3, Phường Hà Khánh, Thành Phố Hạ Long, Tỉnh Quảng Ninh;;
340;Hà Nam;;;;
3400001;Công Ty CP Xây Dựng Công Trình Giao Thông 820;0700100754;Km 233 Quốc Lộ 1A - Thanh Châu - Phủ Lý - Hà Nam;;
360;Thái Bình;;;;
3600001;Công Ty TNHH Vận Tải Thủy Bộ Hải Hà;1000336805;132 khu 6, Thị Trấn Diêm Điền, H.Thái Thụy, T.Thái Bình;;
370;Thanh Hóa;;;;
3700001;Công Ty TNHH Mạnh Cường;2800663560;Khu phố 6, P Bắc Sơn, TX Bỉnh Sơn, Tỉnh thanh Hóa;;
3700002;Cty Cổ Phần ĐT Xây Dựng và Phát Triển TM Việt Nam;2800145463;Lô 03 Triệu Quốc Đạt, P Điện Biên, TP Thanh Hóa;;
380;Nghệ An;;;;
3800001;Công Ty CP Xây Dựng Tân Nam;2900601014;Lô 5A5B, Khu đô thị mới, đại lộ Lê Nin, TP Vinh, Tỉnh Nghệ An;;
3800002;Công Ty Cổ Phần Tổng Công Ty Xây Dựng Nghệ An;2900489690;Km 6- Quốc lộ 46, Xã Nghi Thạch, Huyện Nghi Lộc, Tỉnh Nghệ An;;
390;Hà Tĩnh;;;;
500;Đắc Lắc;;;;
510;TP. Đà Nẵng;;;;
5100001;Cty TNHH Hỗ Trợ Phát triển Phần Mềm Luật Việt;0401317822;04 Trần Quang Diệu, Q Sơn Trà, đà Nẵng;;
5100002;Công Ty Cổ Phần Kinh Doanh Thép PCT;4000363593;Số 18 Phan Bội Châu, P. Hòa Thuận, TP Tam Kỳ, Tỉnh Quảng Nam;;
5100003;Chi Nhánh Miền Trung- Công Ty CPĐT & XDGT Phương Thành;0101511949-003;Số 7, Đường ỷ Lan Nguyên Phi, Quận Hải Châu, TP Đà Nẵng;;
5100004;Công ty TNHH Thương Mại Dịch Vụ Tứ Hưng;0400279194;137 Trường Trinh, Phường An Khê, Quận Thanh Khê, TP- Đà Nẵng;;
5100005;Công ty TNHH Thúy Hằng;0400476178;477 Núi Thành, Quận Hải Châu, Thành Phố Đà Nẵng;;
5100006;Công Ty TNHH Nhật Tài Phát;0401419937;160 Kinh Dương Vương, Phường Hoà Minh, Quận Liên Chiểu, TP Đà Nẵng;;
5100007;Công TY Cổ Phần Thép DANA - ý;;;;
540;Thừa Thiên Huế;;;;
550;Quảng Ngãi;;;;
560;Bình Định;;;;
5600001;Công ty TNHH dich vụ và vận tải Vân Mười;4101209340;Số 47Phạm Hồng Thái, TP Quy Nhơn, Tỉnh Bình định;;
5600002;Công ty TNHH MTV HòaPhát - Bình định;4101014951;LôA4-01 KCN Nhơn hội,X Nhơn hội, TP Quy Nhơn, T.Bình định;;
570;Phú Yên;;;;
590;Gia Lai;;;;
600;Kon Tum;;;;
610;Đồng Nai;;;;
6100002;DNTN Châu Pha;3600642195;34B Bình Hoá, TL 16, Hoá An, Biên Hoà;;
6100003;Cty TNHH TM Và  DV Đức Vũ;3600525780;Khu 2 ấp Bình thạnh , Xã Bình Hoà Vĩnh Cửu , Đồng Nai;;
6100004;Công Ty CP Tập Đoàn Thép Tiến Lên;3600512830;G1A , Đồng Khởi, P. Tân Hiệp, TP . Biên Hòa, Đồng Nai;;
6100005;Công ty Cổ Phần VLXD và Chất Đốt Đồng Nai;3600661303;255B Phạm Văn Thuận, P. Tân Mai, TP Biên Hòa, T. Đồng Nai;;
620;Bình Thuận;;;;
6200001;CTy TNHH TM  XNK Thép Châu Âu;3400807957;Khu TM Bến Lội, Lại An, Xã Hàn Thắng, H. Hàn Thuận Bắc,Tỉnh Bình Thuận;;
6200002;Công Ty TNHH TM Thu Hương;4100266843;296A, Phan Bội Châu, TP Quy Nhơn;;
6200003;Công Ty TNHH Xây Dựng CT Giao Thông Hoàng Tùng;3400994087;KP Phú Thành, Thị Trấn Phú Long, H. Hàm Thuận Bắc,Tỉnh Bình Thuận;;
6200004;Hoa Tươi KaThy;3400511981;141 Thủ Khoa Huân, Phan Thiết, Bình Thuận;;
630;Lâm Đồng;;;;
6300004;Công Ty TNHH Bình Tiên Đồng Nai;3600241531;Số 1/1 Phạm Văn Thuận, P. Tam  Hiệp, TP Biên Hòa, Đồng Nai;;
6300005;Công ty CP Đầu Tư & Xây Dựng Thủy Lợi Lâm Đồng;5800000424;68 Hai Bà Trưng, Phường 6, Đà Lạt;;
640;Bà Rịa - Vũng Tàu;;;;
6400001;Chi Nhánh Vũng Tàu - Công ty CP Thép Nhân Luật Miền Nam;0310940356-001;Số 869 , Đường 30/4, Phường 11,  TP -Vũng Tàu, Tỉnh Bà Rịa Vũng tàu;;
6400002;DNTN TM Thanh Hằng;3500637191;ấp Phú Thạnh- Xã Mỹ Xuân- Huyện Tân Thành- T. Bà Rịa Vũng Tàu;;
650;Bình Dương;;;;
6500001;Công Ty CP TM DV Vận Tải Sông La;3700696437;141/7A, Âp Tân Long, Xã Tân Đông Hiệp, Huyện Dĩ An, Tỉnh Bình Dương;;
6500002;DNTN Trạm Xăng Dầu Bình Thắng;3700146105;3/3C Xa Lộ Hà Nội, KP Hiệp Thắng, TX Dĩ An, T , Bình Dương;;
6500003;DNTN Xăng Dầu Đông Chiêu;3700258190;8/9A Khu Phố Đông Chiêu, P. Tân Đông Hiệp, Thị Xã Dĩ An, Tỉnh Bình Dương;;
